"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
741,"Roman Punk","A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin",2006,1,7,"0.99",81,"28.99","NC-17","2013-05-26 14:50:58.951","{Trailers}","'battl':15 'berlin':20 'cow':9 'forens':17 'mad':8 'must':14 'panorama':5 'psychologist':18 'punk':2 'roman':1 'student':12 'thought':4"
742,"Roof Champion","A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon",2006,1,7,"0.99",101,"25.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'car':8 'champion':2 'explor':11 'find':14 'lacklustur':4 'monkey':16 'must':13 'reflect':5 'roof':1"
743,"Room Roman","A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank",2006,1,7,"0.99",60,"27.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'agent':14 'awe':5 'awe-inspir':4 'compos':10,19 'inspir':6 'must':16 'panorama':7 'roman':2 'room':1 'secret':13 'shark':22 'sink':17 'tank':23"
744,"Roots Remember","A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin",2006,1,4,"0.99",89,"23.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':19 'brilliant':4 'cow':9 'drama':5 'escap':15 'hunter':12,17 'mad':8 'must':14 'rememb':2 'root':1"
745,"Roses Treasure","A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station",2006,1,5,"4.99",162,"23.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'agent':12 'astound':4 'defeat':15 'first':20 'man':21 'monkey':8 'must':14 'panorama':5 'rose':1 'secret':11 'space':22 'station':23 'treasur':2 'woman':17"
750,"Run Pacific","A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention",2006,1,3,"0.99",145,"25.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'cat':8 'chef':12,18 'conquer':15 'convent':22 'must':14 'mysql':21 'pacif':2 'pastri':11,17 'run':1 'tale':5 'touch':4"
752,"Runner Madigan","A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback",2006,1,6,"0.99",101,"27.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'crocodil':8 'documentari':5 'madigan':2 'must':13 'outback':19 'outrac':14 'robot':11 'runner':1 'thought':4 'woman':16"
757,"Sagebrush Clueless","A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan",2006,1,4,"2.99",106,"28.99","G","2013-05-26 14:50:58.951","{Trailers}","'ancient':18 'boy':16 'clueless':2 'hunter':11 'insight':4 'japan':19 'kill':14 'lumberjack':8 'must':13 'sagebrush':1 'stori':5"
759,"Salute Apollo","A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China",2006,1,4,"2.99",73,"29.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':21 'apollo':2 'awe':5 'awe-inspir':4 'boy':11 'charact':7 'china':22 'crocodil':19 'feminist':14 'inspir':6 'must':16 'salut':1 'sink':17 'studi':8"
760,"Samurai Lion","A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon",2006,1,5,"2.99",110,"21.99","G","2013-05-26 14:50:58.951","{Commentaries}","'astronaut':13 'baloon':21 'boat':18 'fast':5 'fast-pac':4 'lion':2 'must':15 'pace':6 'pioneer':10 'reach':16 'samurai':1 'stori':7"
761,"Santa Paris","A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory",2006,1,7,"2.99",154,"23.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'baloon':20 'car':11 'cow':17 'documentari':5 'emot':4 'factori':21 'mad':16 'moos':8 'must':13 'pari':2 'redeem':14 'santa':1"
762,"Sassy Packer","A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse",2006,1,6,"0.99",154,"29.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'documentari':7 'dog':10 'fast':5 'fast-pac':4 'find':16 'manhattan':21 'moos':18 'must':15 'pace':6 'packer':2 'penthous':22 'sassi':1 'teacher':13"
763,"Satisfaction Confidential","A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China",2006,1,3,"4.99",75,"26.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'agent':17 'ancient':19 'butler':11 'china':20 'confidenti':2 'dentist':8 'lacklustur':4 'meet':14 'must':13 'satisfact':1 'secret':16 'yarn':5"
764,"Saturday Lambs","A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon",2006,1,3,"4.99",150,"28.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'baloon':20 'husband':17 'kill':15 'lamb':2 'mad':8 'moos':12 'must':14 'reflect':5 'saturday':1 'scientist':9 'thought':4"
766,"Savannah Town","A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico",2006,1,5,"0.99",84,"25.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':14 'agent':20 'astronaut':10 'awe':5 'awe-inspir':4 'chase':17 'databas':13 'gulf':23 'inspir':6 'mexico':25 'must':16 'savannah':1 'secret':19 'tale':7 'town':2"
769,"School Jacket","A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse",2006,1,5,"4.99",151,"21.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5"
771,"Scorpion Apollo","A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House",2006,1,3,"4.99",137,"23.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':22 'apollo':2 'awe':5 'awe-inspir':4 'documentari':7 'fun':23 'hous':24 'husband':14 'inspir':6 'meet':17 'monkey':19 'must':16 'scorpion':1 'technic':10 'writer':11"
772,"Sea Virgin","A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat",2006,1,4,"2.99",80,"24.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boat':25 'chef':15 'documentari':7 'escap':18 'fast':5 'fast-pac':4 'moos':20 'must':17 'pace':6 'pastri':14 'sea':1 'technic':10 'u':24 'u-boat':23 'virgin':2 'writer':11"
773,"Seabiscuit Punk","A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention",2006,1,6,"2.99",112,"28.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'convent':22 'cow':18 'discov':15 'forens':11 'insight':4 'mad':17 'man':8 'must':14 'mysql':21 'psychologist':12 'punk':2 'saga':5 'seabiscuit':1"
774,"Searchers Wait","A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan",2006,1,3,"2.99",182,"22.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':21 'car':10 'fast':5 'fast-pac':4 'japan':22 'kill':17 'mad':13 'must':16 'pace':6 'scientist':14 'searcher':1 'tale':7 'wait':2 'woman':19"
778,"Secrets Paradise","A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse",2006,1,3,"4.99",109,"24.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'cat':8 'fate':4 'frisbe':11 'girl':16 'kill':14 'manhattan':19 'must':13 'paradis':2 'penthous':20 'saga':5 'secret':1"
779,"Sense Greek","A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House",2006,1,4,"4.99",54,"23.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'abandon':21 'chef':12 'escap':15 'fun':22 'greek':2 'hous':23 'lumberjack':8 'must':14 'pastri':11 'saga':5 'sens':1 'sumo':17 'taut':4 'wrestler':18"
782,"Shakespeare Saddle","A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention",2006,1,6,"2.99",60,"26.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'administr':14 'convent':23 'databas':13 'defeat':17 'fast':5 'fast-pac':4 'lumberjack':10 'madman':19 'must':16 'mysql':22 'pace':6 'panorama':7 'saddl':2 'shakespear':1"
783,"Shane Darkness","A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin",2006,1,5,"2.99",93,"22.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'berlin':20 'dark':2 'find':16 'lumberjack':13 'moos':10 'must':15 'pack':6 'saga':7 'shane':1 'woman':18"
784,"Shanghai Tycoon","A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House",2006,1,7,"2.99",47,"20.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':22 'build':17 'charact':7 'crocodil':11 'fast':5 'fast-pac':4 'fun':23 'hous':24 'husband':19 'lumberjack':14 'must':16 'pace':6 'shanghai':1 'studi':8 'tycoon':2"
785,"Shawshank Bubble","A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",2006,1,6,"4.99",80,"20.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':19 'amus':20 'bubbl':2 'butler':16 'confront':14 'lacklustur':4 'monkey':11 'moos':8 'must':13 'park':21 'shawshank':1 'stori':5"
790,"Shootist Superfly","A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin",2006,1,6,"0.99",67,"22.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'berlin':21 'crocodil':10 'fast':5 'fast-pac':4 'must':16 'pace':6 'pioneer':19 'shark':14 'shootist':1 'sink':17 'stori':7 'superfli':2"
791,"Show Lord","A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan",2006,1,3,"4.99",167,"24.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'ancient':18 'butler':16 'fanci':4 'find':14 'girl':11 'japan':19 'lord':2 'must':13 'saga':5 'show':1 'student':8"
794,"Side Ark","A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies",2006,1,5,"0.99",52,"28.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ark':2 'canadian':19 'crocodil':8 'feminist':16 'meet':14 'must':13 'panorama':5 'rocki':20 'side':1 'stun':4 'woman':11"
795,"Siege Madre","A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft",2006,1,7,"0.99",111,"23.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'bore':4 'crocodil':11 'frisbe':8 'madr':2 'mine':20 'moos':16 'must':13 'shaft':21 'sieg':1 'tale':5 'vanquish':14"
797,"Silence Kane","A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon",2006,1,7,"0.99",67,"23.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'baloon':21 'confront':15 'dentist':12 'drama':5 'emot':4 'kane':2 'must':14 'silenc':1 'sumo':8,17 'wrestler':9,18"
799,"Simon North","A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank",2006,1,3,"0.99",51,"26.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'documentari':5 'face':16 'must':15 'north':2 'pioneer':18 'shark':13,21 'simon':1 'tank':22 'technic':8 'thrill':4 'writer':9"
803,"Slacker Liaisons","A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China",2006,1,7,"4.99",179,"29.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':21 'china':22 'crocodil':19 'fast':5 'fast-pac':4 'liaison':2 'meet':17 'must':16 'pace':6 'shark':11 'slacker':1 'student':14 'tale':7"
806,"Sleepy Japanese","A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback",2006,1,4,"2.99",137,"25.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'compos':11 'emot':4 'epistl':5 'fight':14 'japanes':2 'moos':8 'must':13 'outback':20 'sleepi':1 'technic':16 'writer':17"
807,"Sleuth Orient","A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India",2006,1,4,"0.99",87,"25.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'charact':5 'dog':12 'fate':4 'feminist':17 'find':15 'husband':9 'india':20 'must':14 'orient':2 'sleuth':1 'studi':6"
810,"Slums Duck","A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat",2006,1,5,"0.99",147,"21.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':13 'amaz':4 'boat':22 'charact':5 'databas':12 'defeat':16 'duck':2 'jet':21 'must':15 'slum':1 'studi':6 'teacher':9 'waitress':18"
811,"Smile Earring","A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin",2006,1,4,"2.99",60,"29.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'berlin':19 'build':14 'butler':11 'chef':17 'drama':5 'earring':2 'intrepid':4 'must':13 'pastri':16 'smile':1 'teacher':8"
816,"Snowman Rollercoaster","A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse",2006,1,3,"0.99",62,"27.99","G","2013-05-26 14:50:58.951","{Trailers}","'cow':17 'display':5 'fate':4 'girl':11 'lumberjack':8 'mad':16 'manhattan':20 'must':13 'penthous':21 'rollercoast':2 'snowman':1 'succumb':14"
817,"Soldiers Evolution","A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station",2006,1,7,"4.99",185,"27.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'confront':15 'evolut':2 'first':20 'lacklustur':4 'man':21 'must':14 'panorama':5 'pioneer':12 'shark':9 'soldier':1 'space':22 'station':23 'student':17"
819,"Song Hedwig","A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention",2006,1,3,"0.99",165,"29.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'confront':14 'convent':20 'documentari':5 'hedwig':2 'husband':11 'man':8 'must':13 'mysql':19 'song':1 'squirrel':16"
823,"South Wait","A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park",2006,1,4,"2.99",143,"21.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':19 'amaz':4 'amus':20 'car':8 'documentari':5 'escap':14 'lumberjack':16 'must':13 'park':21 'robot':11 'south':1 'wait':2"
825,"Speakeasy Date","A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse",2006,1,6,"2.99",165,"22.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'car':12 'date':2 'drama':5 'forens':8 'lacklustur':4 'man':17 'manhattan':20 'must':14 'penthous':21 'psychologist':9 'redeem':15 'speakeasi':1"
827,"Spice Sorority","A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft",2006,1,5,"4.99",141,"22.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'defeat':14 'display':5 'fate':4 'hunter':11 'husband':16 'mine':20 'must':13 'pioneer':8 'shaft':21 'soror':2 'spice':1"
830,"Spirit Flintstones","A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan",2006,1,7,"0.99",149,"23.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'ancient':18 'brilliant':4 'car':11 'cat':8 'confront':14 'explor':16 'flintston':2 'japan':19 'must':13 'spirit':1 'yarn':5"
831,"Spirited Casualties","A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory",2006,1,5,"0.99",138,"20.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'baloon':19 'car':16 'casualti':2 'face':14 'factori':20 'man':11 'must':13 'spirit':1 'stori':5 'taut':4 'waitress':8"
833,"Splendor Patton","A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin",2006,1,5,"0.99",134,"20.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':16 'berlin':18 'dog':8 'explor':11 'find':14 'must':13 'patton':2 'splendor':1 'stori':5 'taut':4"
834,"Spoilers Hellfighters","A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico",2006,1,4,"0.99",151,"26.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'defeat':15 'dog':17 'fanci':4 'gulf':20 'hellfight':2 'mexico':22 'must':14 'spoiler':1 'squirrel':12 'stori':5 'technic':8 'writer':9"
838,"Stagecoach Armageddon","A Touching Display of a Pioneer And a Butler who must Chase a Car in California",2006,1,5,"4.99",112,"25.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'armageddon':2 'butler':11 'california':18 'car':16 'chase':14 'display':5 'must':13 'pioneer':8 'stagecoach':1 'touch':4"
839,"Stallion Sundance","A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia",2006,1,5,"0.99",130,"23.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'australia':21 'car':10 'dog':13 'fast':5 'fast-pac':4 'must':15 'outgun':16 'pace':6 'shark':19 'stallion':1 'sundanc':2 'tale':7"
840,"Stampede Disturbing","A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat",2006,1,5,"0.99",75,"26.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':21 'disturb':2 'fight':14 'frisbe':16 'lumberjack':11 'must':13 'stamped':1 'tale':5 'u':20 'u-boat':19 'unbeliev':4 'woman':8"
849,"Storm Happiness","A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank",2006,1,6,"0.99",57,"28.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'boat':17 'drama':5 'feminist':8 'happi':2 'insight':4 'must':14 'shark':12,20 'storm':1 'tank':21 'vanquish':15"
850,"Story Side","A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft",2006,1,7,"0.99",163,"27.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':19 'boy':8 'cat':11 'dentist':16 'lacklustur':4 'mine':20 'must':13 'saga':5 'shaft':21 'side':2 'sink':14 'stori':1"
852,"Strangelove Desire","A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park",2006,1,4,"0.99",103,"27.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':21 'amus':22 'awe':5 'awe-inspir':4 'crocodil':18 'defeat':16 'desir':2 'inspir':6 'lumberjack':10 'must':15 'panorama':7 'park':23 'strangelov':1 'waitress':13"
854,"Strangers Graffiti","A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico",2006,1,4,"4.99",119,"22.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'agent':10 'brilliant':4 'cat':18 'charact':5 'find':16 'graffiti':2 'gulf':21 'man':13 'mexico':23 'must':15 'secret':9 'stranger':1 'studi':6"
855,"Streak Ridgemont","A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans",2006,1,7,"0.99",132,"28.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'astound':4 'charact':5 'hunter':9 'man':17 'must':14 'new':19 'orlean':20 'ridgemont':2 'sink':15 'streak':1 'studi':6 'waitress':12"
857,"Strictly Scarface","A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House",2006,1,3,"2.99",144,"24.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'chase':14 'crocodil':8 'dog':11 'fun':20 'hous':21 'hunter':16 'must':13 'reflect':5 'scarfac':2 'strict':1 'touch':4"
858,"Submarine Bed","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",2006,1,5,"4.99",127,"21.99","R","2013-05-26 14:50:58.951","{Trailers}","'amaz':4 'bed':2 'car':8 'display':5 'fight':14 'georgia':19 'monkey':11 'must':13 'soviet':18 'submarin':1 'teacher':16"
859,"Sugar Wonka","A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park",2006,1,3,"4.99",114,"20.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'abandon':20 'administr':12 'amus':21 'astronaut':17 'conquer':15 'databas':11 'dentist':8 'must':14 'park':22 'stori':5 'sugar':1 'touch':4 'wonka':2"
862,"Summer Scarface","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",2006,1,5,"0.99",53,"25.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'emot':4 'girl':16 'hunter':11 'lumberjack':8 'meet':14 'must':13 'panorama':5 'scarfac':2 'shark':19 'summer':1 'tank':20"
864,"Sundance Invasion","A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory",2006,1,5,"0.99",92,"21.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'baloon':19 'confront':14 'drama':5 'epic':4 'explor':11 'factori':20 'hunter':16 'invas':2 'lumberjack':8 'must':13 'sundanc':1"
866,"Sunset Racer","A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California",2006,1,6,"0.99",48,"28.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'astronaut':10 'awe':5 'awe-inspir':4 'california':22 'defeat':17 'forens':19 'inspir':6 'must':16 'psychologist':20 'racer':2 'reflect':7 'shark':14 'sunset':1"
868,"Superfly Trip","A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House",2006,1,5,"0.99",114,"27.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':20 'beauti':4 'build':14 'fun':21 'hous':22 'lumberjack':8 'must':13 'saga':5 'superfli':1 'teacher':11 'technic':16 'trip':2 'writer':17"
869,"Suspects Quills","A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse",2006,1,4,"2.99",47,"22.99","PG","2013-05-26 14:50:58.951","{Trailers}","'battl':14 'crocodil':11 'emot':4 'epistl':5 'man':16 'manhattan':19 'must':13 'penthous':20 'pioneer':8 'quill':2 'suspect':1"
872,"Sweet Brotherhood","A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon",2006,1,3,"2.99",185,"27.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'baloon':21 'brotherhood':2 'chase':15 'epistl':5 'forens':17 'hunter':12 'must':14 'psychologist':18 'sumo':8 'sweet':1 'unbeliev':4 'wrestler':9"
877,"Taxi Kick","A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",2006,1,4,"0.99",64,"23.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'amaz':4 'epistl':5 'georgia':19 'girl':8 'kick':2 'must':13 'outrac':14 'soviet':18 'taxi':1 'waitress':16 'woman':11"
878,"Teen Apollo","A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank",2006,1,3,"4.99",74,"25.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'apollo':2 'awe':5 'awe-inspir':4 'dog':10 'drama':7 'escap':16 'inspir':6 'man':13 'must':15 'robot':18 'shark':21 'tank':22 'teen':1"
879,"Telegraph Voyage","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",2006,1,3,"4.99",148,"20.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'battl':14 'boat':20 'dog':11 'fate':4 'husband':8 'jet':19 'must':13 'telegraph':1 'voyag':2 'waitress':16 'yarn':5"
882,"Tenenbaums Command","A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico",2006,1,4,"0.99",99,"24.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'command':2 'display':5 'girl':16 'gulf':19 'man':11 'mexico':21 'must':13 'pioneer':8 'reach':14 'taut':4 'tenenbaum':1"
885,"Texas Watch","A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park",2006,1,7,"0.99",179,"22.99","NC-17","2013-05-26 14:50:58.951","{Trailers}","'abandon':21 'amus':22 'awe':5 'awe-inspir':4 'fight':16 'inspir':6 'must':15 'park':23 'student':10 'teacher':13,18 'texa':1 'watch':2 'yarn':7"
887,"Thief Pelican","A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft",2006,1,5,"4.99",135,"28.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'documentari':5 'feminist':17 'mad':11 'madman':8 'mine':21 'must':14 'outrac':15 'pelican':2 'scientist':12 'shaft':22 'thief':1 'touch':4"
889,"Ties Hunger","A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat",2006,1,3,"4.99",111,"28.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'astronaut':8 'boat':22 'explor':11 'hunger':2 'insight':4 'mad':16 'must':13 'pursu':14 'saga':5 'scientist':17 'tie':1 'u':21 'u-boat':20"
894,"Tomatoes Hellfighters","A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank",2006,1,6,"0.99",68,"23.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'astronaut':11 'epistl':5 'hellfight':2 'madman':8 'monkey':16 'must':13 'overcom':14 'shark':19 'tank':20 'thought':4 'tomato':1"
895,"Tomorrow Hustler","A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert",2006,1,3,"2.99",142,"21.99","R","2013-05-26 14:50:58.951","{Commentaries}","'agent':17 'desert':21 'face':14 'husband':11 'hustler':2 'moos':8 'must':13 'sahara':20 'secret':16 'stori':5 'thought':4 'tomorrow':1"
